12SCFBKVPMLQ1uXfki2AFizqgzR7QhKNPi,-9
1assBEfKxpuhv3HdYfQwf9h2TR43DwVke,-27
1ACHmR5iXNQsTVrCMGFg8ChQLDYCR9PAFw,1
1KxvRz354fvvS5eezr6Cv9t98P652rha56,1
14wJzuS9xTZUCLWLQs5kpHsKqZtoyGdnPE,5
1985vAULpn9X6gUrUavUePGhLohUeSwmiF,1
1L96Q8YGJdAyrZbKvyXTuJ5PCQW7avRNmq,-10
183kqfGCFmUwNyV3UuTye62NbuKyLB5EWp,1
1CzyTCWqku4RNdvKbnWpQJBZBRttvbWyuS,2
1LathanphzzE6v3nrWf8DMt4nCdKosPcbA,1
15Nw383QHazR8TtSj2wFvLTLFiCMBpqWXE,-9
1LqFwYokgzFQAKUTQBsLsHU4fLaWWNy67T,15
1GwtXfc2QkhM56wSVRGUEjieKENemt8CxN,-3
18V6KLq8JWpJfXN4uLG78vmsQvp6am8AQK,-9
1MJqy1QipXAvEXKXwDhKcPdfjWZ3KZL3RT,-10
1LRAWfDAa1sCckz5AhvyABVHJpMuuBddez,1
18Em4kWyuVYdsMoG1wyadWG3Ud65eTKb31,2
1FK2uWj9Jusr1vKgPbmd7AHtP5d71zkCV2,2
1LPM2wHBVpUjmfRKgobD74nAPNH7yihFNo,3
1Lw8cCwcoiJfwZczA2oXC4crm9fA5e7cXq,2
13YfjysKC2qp2TcYhpQjhkaChxNWVBTAFc,15
1EpAGK3DXD57b8JbPpnenusKHzh32RZ282,2
1BQdsBr8uPhJA2y7EkNjSBMmffjcf1RHcW,1
13wVooBUHBEofj74TQ5EaeoESoREG6cxPQ,10
19FWJJMsqpzzWibnDurNsd6rAcE5qMULFL,-46
1E7BNJSV5gvgn7tay2GZ6FeHF8poo5dhPK,-9
1PDgYpsH6Ga4QSwvtkuAQNUAN5vxAHsp4t,1
1LWq2zrDPUsRcwrMibED2tYfBg3TvRkech,8
1BBQQM1HAW2Vo9t8gtRSQk6hen6zqC79FL,-10
19B9djCXosH62AhC73x7GpyJjTbY79tVG6,-4
1Dy9MEhH71RqATQMckAhMonk2c5vFu13Bo,3
1J4sUHjzDJv544SEFVWq17hmGM2E4B2EiX,26
1NCvn94TMUGye5cyBKHr9EDp4wu3H5VueF,1
1QDGgFS7qHk7WVrNqTiqwZDx5d4j629fv7,7
1AjhijUdBVVvWBhzdLt2CV65rxjxj1y6Jq,1
15RK6UXmqqptqSD9rX1e4NkJymYRgXCna4,1
1C2wcWxmj885PoNfeHz14ibfBGXyZjrbvw,19
12q9WS1pznE5URBGuvkHUCRQD1HFz4V3d2,4
16NnAWR1pwZki1yHKzSadttppuD9RG82E3,1
14Aw9nqjJxaWyojmViwgKzuBbjumPL6wXY,6
1BeHXTSeSa6X4azSfV6Pjbt9MMaUGT1Rai,12
1FtJ7iF9zYCks6WJiguoCTvF9HzPavUvgc,-124
129KVVJBZwJkXUgWE4DKbiEPq9Nq8yPzYF,-10
12EJJ3oku6tr1MeqGRYFpyHDH1hdia59uX,5
14JqL6tYzSGYWhtc1W9CzckpC3wBnkiSQA,1
1MfJpyFiBM4T7wPhvNJRr6cGqRoXnf66KT,5
1NBukVMXoiFsCVKv9nSvNqh4G6orwAn8iu,1
1HaUPkxS1FAgVQq3bB4tkoLJgN31mSMo2r,1
1NyLHRWRkCDZWAytEWG5ACQXqWZZrVXGYa,3
1D4JceYPrrDeHA9gZQP4DZY5FbKxiankkp,2
16GBjoZgpnJQxS1B6WHVc9sctr1jFo3xJP,-33
1KTygkYKcoqxJSc3QYSbYyfovg79BQXBxq,-2
1DE7oRjMUkUobt1uw5GCs2CwznySz9gFEt,7
1AcwL9XFvMXJ6QQN6FYwTn4ZbqcEuGr3v5,1
1GUruvanCg4gS62XCeD9VbCzJhT1cyn2a3,1
1EvLWwTQUs7ncDd28xw2h6WGotyajcBLGp,-12
1LfPwdDVccupB8VJquXn3BZaKMMUYiNBvV,1
1Bkkffo5wkWrT8yWJrXZW3zNnhbtM1onwi,8
1GrbF2abzHBVhAa8KCpSR5syuqQ2b1J8dS,3
1HGZrTEdSadoBzbHxM2BfGf4XghKye6ysd,-1
1KUqcQkesGsoWPCPHvUTYFPKMC4CFKW79T,1
14gf6PiXB4MzHrDaHVRMDJJ8mcnAdVsdS9,32
15Qie8kvJ65z1Np8ZRHj6qLRWEHxhQrXtP,4
1NzTB5kHqrqK5QB4z6HvWQiBz57kphdYp4,1
19De1td1DdzMBju2LmcjVefWPGke2cbis6,2
1KujLGj8XhsEShYEx1mLcC8HuEQX4vzR4N,3
1MiaKvvzhuCrbWJ2iXA9RceZfRpNDjwJTk,1
1Doog7asLrYah3yeUppBVj8nUYnFkmXm2N,1
1PsWmYy3M6aTtqAi4b2WbhK162EN5XJiAu,1
1AgeisUFv9NJ3AGGq7VPJWymGfFpCHDhCw,4
1FMbUJ3pHEMMtyPsquQA29BTVkzHAML9jL,3
15WmQsD3dKtEkzj1umQq3apUXoQgjzRxwR,1
1Ak7NiDGbeQbFHzx6LDuQzUb26imR8eTy8,2
1JTAYdbQnYVabWuTA9d9qLjo1jYMDjhEUo,3
1QJ7o42zoXgDXkkFXpyvynfmAyg3mvQjyB,1
17LJBc9696hjbF29BFXS4wRDzaMecYnZUR,2
16CreYwnUyTDbWtCEkboAJKmLkY3YopMWs,2
1DBYLNcXFGLdQPu4z5tDaxWAe6KASf5Qwc,2
1smrshWw3VELiPYAcebWfLGHp3vPWQm7N,1
1D9CMtvVAyrCXiJacse5P72AzFnvipCzjr,2
1JpPJMGTqwf2xYAJGcauernXP66BkAitzN,2
1Lh68DT8tzvk2Pq3yTgEPRCg82XijAm6GV,-2
12hJxhv54xM51FxRySy1x9r7cxwyGW2RpW,2
1Q4hwHEePamcHzYCtWG7MgDfXL8hxf8Fw5,4
1CMDDhAgpmwXKB8RcgJHfeUPtHdGbQE4iA,3
1PSXHHPq61x5tiyxruJrpf9axcMHJCfT6d,9
1Nx2j8yg41SDZYFVR7Co6QtBhXrCFLrK4h,10
1GtDTHXTgd296gku8aE4Loo59UtQXZmibk,-28
1J96JXdfY3CYKeqiDASgnaKjLqumfqfSdG,1
14yt5LHQEgNxAN1aFrf7UVvX8fuK1gcSJZ,100
1DfZB32qiXqmTpGC25psyFQcf3d5auQFpA,8
1CBNDEiSyTyQZRxvdeYZ5Dpnb6Xm2CXpM,1
18nWH5Lc4k7mXCwsofYXtHFowzWpL985wp,1
12BmMohGkvpNT2kbEAxiDkwBBzWCMfUxoR,3
1JwSrMEbbYmaMumoKH5qSeSReDLsgcN1qi,1
1BkkBzuPZGDwt7CTHtzWeB7CpPHbdCawKc,0
1GZNa9qVhT3R9L6AcZqWMwAC6RJ3kXUfRE,-9
1Lu4TrTCNaUgnhb8vgvspNZXZDR1wAZDpZ,3
1HKtg82sWE8CGVCGGQzMudTLxy4WRcW2PE,5
1KTZ2DJYXhgNN7axSHMDWXtouxswRJBXeF,1
18JP8n2bzJhNXqiQvrS5h28mgEuGDaTn51,2
1Ki3Q5XEBRe3KSAxpAGYBKYmQpJoZ6tXfK,5
1KxMFK1kPqp1U4FjW4joBtucmKCuV3kHDR,3
1CaLuMoNWDiJeXg9zwBNJify7mLvQfaQC7,10
1BRvLPciPyRoHarstGR5YhJVjdT8MJ8Gmv,1
1srymhKCekT4jJZJavenBfooRYWPmv15X,2
1FwQNDb1xUUxKG73fpRqq4HY1o9BmeCuhq,1
14iayJSqd8h7F38y2feGwvFuYkbBkypJGt,3
1PE9BKoFykyoKv2wstEXKKxNcC1Dguev38,1
1EjuJ8DxGC6t1M1bq98WVL9PQi72XYoT1,-3
1UmPYfRaEBTQuYwVgc3h5oiDLBnYiAr3L,1
1DYRGVPgCvsTZFYvkFLuBnpxTsxrtzmNHj,-50
1GvjspiMWHwTsv2Rk2xUdK7iPH7Kyz68k7,10
14muaXxTk13xHuT7m6BgCX6xpnab8nNteF,2
12J4MuVGefQdncUy3LkxcpXaTwQEAwQskc,1
1EPiSKiNG139bzcwTm8rxMFNfFFdanLW5K,4
1CBphSdoP2gixtjNs39VypY32LZnEW3BpF,1
1BLNR2Q2Jfc6cgFcgpdyqeA3APkTvMXV5,39
1ZnortsoStC1zSTXbW6CUtkvqew8czMMG,-7
12mbFFeQGFbZdJHTMVgiMFN78nuzNTZUgT,-146
1F2aN4PnXQnTzf6C24TVeipAP3mE32jBNV,1
1FFF41TiEtELnYjWXGU35tEDfDrSKC6ZC2,2
1CyfThu1GkAJdJfAhUhvfKbLa5y6fZf36i,2
14s3JgnnqPDAJrBVSbXco1ZeEJwHmsG4Cf,8
1KxtFTWq8w7x7wDanYYCTFyww83ok5UYiL,3
1p5BaeB99WEvZvNVf4zs7PXWzBWPoP9wL,1
1PJn4Syv6AMPhjyM1wVAbP82UHphAZ3S7U,2
1BfPurMtZoeCKAV8rSC2zQvxqz9dn7KhrC,2
1KsDx7bXRJ892dL5XYdWXiPdwYgKcbjBsq,1
18yotw4qdEUscELgrypFqcoSFi9Ek8jbG4,1
1AZrX24kjtDhmnTTGSwa58dj4Fbzph8zg4,-4
1D2MgbWrLFqKY76Qd7J5tChbYYfEswwJ36,1
18QttKpw6pZJoRaXsMxyf9SxPM8HcAEiDe,9
1LBqAw2ubGKxBrYeqeLoaxqpF5ktX1ccN9,4
16Y6opxPajy29ARrdTAY1MqYAkMnyvbHF6,1
1Bitotco4xoVA8aYL1Y97V1QE94nf9FsTZ,11
1AaJ9YkhQurewajQHPnfZMbAwTqgsDqbRh,1
14jn7UtiQDC6GXu75sWh7HLhijRmCZV36A,10
1A6E7wK7GWmowK5cSzxoc3bWwjtyfuAPFQ,20
1Ub6NSk9Vop9nfBtc6QiiVrGAzm8orKqo,-15
1MNRcLHW7sgPMLJMkcY5YHLMyFPRG7zkx4,25
1QALc4preeWNzQkgWMZdzUhMbhjXNGC51K,2
15zyu6SQnZVGc6Rtf4Tgn9udR6A75CDyZM,1
1Ce9PkhNjSn61WsfMQo7BzKNoAnEKz6Xrs,1
1y6Vbou7EEyJcLuoDiqpSVeWx5nQ372Ss,1
1DVmqiahSWYjx1cHfWwEYsQbRAJXSgqMzL,1
13v8hur858wjwsd2Z9cGxpsGyx3ynQf7S8,4
1P4MyV8u9ZQCG6ggccgcrnr4BVCTgeKRs,1
12345Vypv2QSmuRXcciT5oEB27mPbWGeva,-10
1EXru3goYrQMi8UsvuBvzyjH3VqyNCuPUQ,1
1TwmzX1wBxNF2qtAJRhdKmi2WyLZ5VHRs,3
13hsvWsnVicc3rH15AYz5VVfND9KqGFmUq,-156
1DvPqBtvGpUuBZcczQxojtk3TKpiAPuRNa,12
1CFJjde6kE621xeXMoCUBRUapgpbNVRmbR,1
1EbTDgN4ENcwTUiqkyy1Dvxh3cgG7ZiWLc,-169
1FofjmdQAwm1HMmZPakZgDVEnygNkg2iE1,2
1HHrnHnVTKpNrw4eRX2a3Vc5JA9DMiUh2w,8
1BESccbMmepeB1frDjk62fzMzYffCVDshL,4
1LWBBdnZt8rywX1HDjLJGc1uioB9ZNazJC,64
1EW5Uc1h1nCVPqq7Y887foRVLDBREyjEh3,-9
1JsESpmHiTsFLwZ672UT7CTvDmXo42dzpD,6
1CcRyyKviMxntN3E3QQ9sdBgAJDvGsvDoW,1
1H5H6R9NtMwthf83j8CXcBPKt7obeNqFzr,1
1Hmn1kiccbWHQwiQiK2Z31jDoKVhMFuYEs,30
1MBFSDoKT8cTCWpcp1C1f9MdSNEz8caZJV,-10
184PSpnS5uEwGWwLrz3m953r6C15VMm9Xh,2
1DiThiTXZpNmmoGF2dTfSku3EWGsWHCjwt,1
1GY2Mb82KrzaqZYV7QwgJRbExqEA9iFqMw,2
1HU5ZLVxGoe76x7bL7QV1zEcpJrKMuekoT,-2
17G4FEccujiwUdid1FGwyXkhagqx9Z23vN,1
1HXX8VW7bnzLjcaGUj5w2oSVFKnTCY89pE,1
1NeBN92jzwa4eCoNtrdg3XMYUZVn83Mwmu,1
1MisakifjKcG2KWKgY4XES1bkAxdU4ozSE,3
16TupbPvWiLbSX1YJk2QVBpzv3haN5ekLm,3
1JDggfs9FnQk3DC8hdNDmM52m5DfzaNAcr,1
14LGRUGfyjx835bKrvnw69D2WfEYmp4VMo,1
16XGUW6gR2aTmLYkkhrKkyyp598kyB3bQ,-9
14yr6utPZr62uvxDnZ3bPnLw3rPhsLEFic,-10
15S1kN7uAdszEi2oyabTyZKoB4fXDfPxdn,1
1E8RhgieX7tTPMvrGo4QcMygMVeBpyFFNm,5
1GuGVhGGANEdAhuMhuw9Uzxh99NHo6ZTVn,6
13K4Xw6e3epQAXH1E3p2UczAHz9psRY92f,-10
1JSw1X2xwH3oycho9aJJHSGjbrp78YkdmE,-10
12py6bDdUtHkZqGaRgYpF6KUZmUSxkesA8,8
1EwCbtZfkkZQV5RRQJ54iP5hnqWYCJ4bA3,-16
1usagi8WQJvnCoyV21XSZyUHhC6MzfksW,1
1P9CKCVjaV6DJnKnMc1Qs4u8kFSv2Vw3L5,181
19vf5mL45DJWfMcweeHfdaSXYwCWUCmhrK,2
1NB1KFnFqnP3WSDZQrWV3pfmph5fWRyadz,1
1BftiYXMcX1imbDHWzoR3BCai4C27Kfs4,-4
1nbTFZTFy8Wtbti3LhnLFZgd5YTBrXjaU,1
1B3aUq1ShdqjSsiUsjf56XUCKPtFq3iip3,-19
1rbUcm2DbvNvvJB6NS2RVv1yNC6tYA5FV,1
12es7DXVDZxU1AAMRJSYLN9eHLpL7iqkgU,36
1GVL6sPB9JnbPK8yxYz5F9s2uUN946xXwH,1
1PdMgqTNQz31YpedQ1QF4d19USLAbPYT1W,1
1M4FwbA9nN5seAfBYGwCRCSe2oYqkMs2Nq,1
1DBqwcMaeVsACBFHrxDNWZFcJzJCjjSs5,1
1La9nfkNPhsWPbaXghL29xY2HiTmhRitvC,1
12pEHJd12Lf7KAiqcT35XLgadmJN3zHQu9,2
1MaRr8uhTqshmaCHpRBZQkeytQynwJwztg,1
1MdHv4Gx2mSnfTQ7JGCVsZnqVodwrWZiL9,-2
16G7q2zB4K1FszREKYCxuKUkhiK7YYhT1P,-10
1HPgw3QKtyfLLtqsYZEY8uNFGDwzGg42Ji,1
1CzMV8bNrjRss3tan7fDBV23YwJamJcs4r,-9
164Lwehp7rEcmSyJoD2wGqvfdyVbFz9MnM,-10
19oe7GAZcARBtSdACv2Fp79PbArEvGqBhj,24
1NphAE4QMnRxnX7Rt1xFY1PJ5KSqXThvum,21
1N2CS7CCEpp7srB6vJJMkhRjesX4JGh9ix,13
16mmrVbVPV4tqf1gcSmdroQ7t5whSdYUEU,1
1DrruSSxApL59QvRAk6jHUKgw4QWyhZ2u6,18
1FjyKqbZfrfa9E6UhyPW2jLiZnjF5uJEJe,3
1CDersDEvL4D4nx58K1ZHY5VwSV2vzDcoF,-10
1BDNTD8db6HwwZEJJRWhFUae2ET6qsTn1p,1
129XgsftkFDXeE2W9P3GoYbUrj29Fb6K6w,-20
1JoricCBkW8C5m7QUZMwoRz9rBCM6ZSy96,55
1PJwoBnH8XvSVNqSQJNYtMyk2bmgi2SM5f,1
1EMmPAVDcXHq2PHNTT3edK6YPzVQf9899N,4
1F6nWYKH4rRTcKw48GL55cBFKQjteChxVi,7
1Ps2kMiemYtT1ZVAPV2dq21pQ8nJyjfrvm,1
14gadEMVrLvaSPrgReNxcXKLeZt8oLy7NW,-20
1JeQnyr5hPZbqmRXjnbGG5uvqQcNdwso34,1
18GERP5Wq7NFbKWsSF9ykNGUqqD69nZbC,9
19Cx4dymnxRS9NFpgEbywNvUeFKGoJpbgD,3
18igvwgCNE2agrotB9DjbZxn2rrGUX19xi,-18
1LiLkci2MeR9ZF3LYJTxfCNGK7eERqG3yZ,15
1AWqt3e8nAea5g8iL3oMcj3zoGsQnKh4pD,2
18PKV2mKU6Knk971sxnZnmKDEJALT7jGej,6
12wpbXDdhgid5ZCuBDr7Mpnqoi1MbffbNY,2
1EZ7rq8hUr6DSEtWSJTYdSoE7cYPwZnVQv,10
1AQmTT9tw4dgsQ6o3N7UbMcVye6fS5KSZQ,2
1G2spDYyEd1e4tnLdQ5SNB8WQibCSawg6G,12
1AVii6EGpW8vGxk4xLjaLr9RdU7CGbpoKw,1
1rhjSfszc8ynqar2h35QD3RyjjvCwr2Vn,2
1KPw5ooPVrYCBQEAqJoD73pdkTqFw6VTAG,3
1JZCdPnogidG1P43afRvybewS2z9ov4owJ,1
1EyZAr4smrQ5ni4opVgk1EVpVVb94HiCHr,8
1GvS5Kb4cfDvndvTztTiQmFJfR6gAgfqec,1
18ymi8kemURJ1oShL5zpJb78bmZjNWiS8L,-11
1Rassahgt3XSxKVJ62oSrQJxtH3wk4MKX,3
1HWXSGVQZ8DWsyrtmKNEVFMUFYwFecHXnu,1
1BsyG1JpamCcRZPBiUhRWuqfDeXU5Ky8zV,-14
173J3LhVUwTqo8GNdhWytQUheYGE9jaYEn,1
1HupEfLoLbGAycpKyofdo2c7PLzTtxATe7,-18
1M2LG88aCJrv9GKCrWKHqxKnJPRH9dgcWd,1
1NYRQtCXYvECxLdShTHU6dB8jJgbsM6JNk,-6
1ErikgLXAmxuTk76tdCrRW3iLnX1GS8mFd,-9
18Wnjc1fcWDboZDHNsn48URtwGaqRjPnAt,1
17ckCPdGYr3oYQV6huz8f5orHczNgZvosH,52
1DkCZxXgRBrZeMk2NkjGFG5nmFtDCvB9bs,-6
1E7s6QmozN2bWdqeU3TeYCtx6EojV6ruaM,2
162APzXDkHEuYMwWuB1xKDtJDLJDkzK7Ai,1
13gLyJfcdJmLfsGUgg4sXRAcjppq8GwDud,-10
174bSGB12r2hGZfQ2jCTwBHHDmzj1tPY7G,-26
1Ca3CeQrrMQP9wLZtKBmsRnpATd47cTT91,-2
1D3XV6RSp7toN1c57SU9DRdf89xT2WpuCg,2
1HWC4QB9Lghts8Lw5hq2opaYNTQQZDKCm5,1
1GrQtDEL5TxE85jvNdyF8gVdYXag85ncvt,5
1J31qWLvZMjdfNCgJ9HmhPDPJnbf1bxE4P,3
17rg4iw7NYBKwhymdgJXtkmMUn1MW2TUea,1
1HEnTVUZFYoasKxcuY3hRagwVpEABnpm45,3
1F1LrYeRbEz25HJiJosZ7v3k6cPsnkFTyi,12
1BFNcfPC3RNefzZwHEP2aJij4AN2y2pqM7,1
1893cMDYdRZvvD8doQaCPr6cGRq4oyM8yw,-10
1Cryo4K3vKxuz7NC5tiUHpCufYsLdvEJCp,1
13DBLw5XHiDkD5nKu9ozeUXgJejW72yEcB,-43
1pjz1PLVPohgESKWQrJhQp1TGUKHJmTzV,1
16mHAiNofqZdVBzGofsF1fqPk8QXrFzv4H,3
13HWyycMcYjX3zg7uQvq8n4F8aeqEXBsfH,140
1D8AMdg7WanBUUegrzjdmWgU74mmPKTWMF,3
1APn6NLaUUHR2w1iXYEMzeTcx3DpP4C3V6,1
1DfWQxADhoYis5fsZj8vWdbhMe3MHv7cn6,3
1MpGEnMea1SnG75XgNfqFdwud6w2kfUt7g,0
1PNLrqwnDFno1fNitmYTzWoeXagii9Z2k8,3
1PigCmSicVQjeAijwmiGf5TsAQsubLmAth,1
1HgvowkPg1TXF7a8GwyR12eQc6CA1AYnBF,5
1Fw5EtNFsLBhyQsYi8EUcGo5hGtGhfnR8f,3
1HNppSTDswfmfHj5hqTQMKW4x76K2njCag,75
1D651kzszthXXK7RdhwMYZ56a3qWeHGRWC,11
1ACSP3vc2S5NHRFcoteGFDDS32rsFyByg4,1
16m9KfmciiH2Mfco24iWW5zesKy4oN8UHM,1
1DBYNDxfwwboWoYQAB7AiCt7WBpxZedpLt,-1
1NCLP5cCrYMXEwPKwQwUArkqTWrdZSyxLG,1
15rqWE4mYsUAHHvVewKdcJrgoSAtwrjKr2,1
1MyazGXpfzKmyKPYdHT5Cw7JQr6rz5kynq,54
1CXZjtiH1eSs5mtddhGhK7wQUAivXut4mt,1
1KEtqA6qDQdoKCRoikMx18vznqtVs9uTYG,-9
18r9Emgv1Nz71Ftqmn4UzmBBiZWyTb8RZa,6
1CmmvQwp4hVMM4ra1JbK6wjtJdqkYNXyxB,1
1PWQxAxBzXo9frHrLD2nmohxn8kPN2PShM,1
1LZnhCCep576bZnbogm8JBjgeS3PSTTWTP,7
1GKUtLdjJXwTXbRKBRMDAfKoBREk1LgbpT,2
1HLTEau7gwitTVEbxeJmUtPUcQJrgc4Ep1,1
18WzfajWwE1pRfGRHHtwNz8bqdcPsD5zYR,1
1FiXx5t3tYokh28WfPNgTQxKgnH96wiQba,3
1927oaHjd6QKyFUWGRnx3sMWSmktrDdzto,61
1LoLogND8pKyu9hiJXKX57jbfpunVa8EyL,1
159yiMsjNPdQEhZptjgFnJTLxkuWBHCo11,11
194cvghyXhBTD9D7aRzk7XxxNCtWxtoaDj,6
1EpKQkzgFZba82VjnzT2cgoPSQPutyEXaX,-21
1HNCFDRgNozwodgt23D4WPP6h83XR3QFJv,3
1ARh1bJtHHwFT8ztz9ZtsqvDX5xPktKzjw,-9
1JTfqri5BddnEFhvPzDaiJiw78bkYvtM3c,2
1KKr95f52FiDZY655J3dQAgNazsyRa3uyK,4
199tjskvmsbPQskvZb6tFSMnayPT191TZh,31
1BHiGJa2W6TgyAiqJnjtb6eKevqqbgqsTN,11
1VESCU4YLvNYhmTsJRgFKKn3bLFeeWtJm,-10
12MgSHA8nhEews5Z9nK3R2NbqY7VtR2cBR,4
18eyLJkQHdai4G2mLfmZV528YKVYPruJ5o,2
1FMoi892mZKFXd88jYJFhRDGe2gvGUXDfy,51
1AuS36j4s5Mb3frNjx5TawQ23JtgWfZ2EF,2
1ByQxD4cBgBgox7cCJmKqJ2dKd4S3CTL6,-10
18LJd1mis6J7UhgBnudgc7tbAMXPs3uKDF,2
1EwKvvRsUzHcPoLidxcZ611hGwYFTJVWUj,1
1A9gMp48yJQqHEFXoDBsFDE5Q18TrTa7qP,1
1Grape3vHQNUR2iPQX2SyGurfsF2HKvRF9,8
14hnHBKDNH46QjnDamm3JQfQR1t6EsDity,-29
1JfcLpNTmzQBYTUzAyo5z75T7use3vaKpU,1
1HrFLU95ovfHAtggPWELXdiahakYaDH4hy,34
1PFQsEYJV6KGrG7ohZnH1xAegwf6d2DXA5,-7
